Regular;@L;Gcircumflex;-20.0
Regular;@L;Gcommaaccent;-20.0
Regular;@L;Gdotaccent;-20.0
Regular;@L;Hardsign-cy;-30.0
Regular;@L;Jcircumflex;-20.0
Regular;@L;Je-cy;-20.0
Regular;@L;O;-20.0
Regular;@L;O-cy;-20.0
Regular;@L;OE;-20.0
Regular;@L;Oacute;-20.0
Regular;@L;Obreve;-20.0
Regular;@L;Ocircumflex;-20.0
Regular;@L;Odieresis;-20.0
Regular;@L;Ograve;-20.0
Regular;@L;Ohungarumlaut;-20.0
Regular;@L;Omacron;-20.0
Regular;@L;Oslash;-20.0
Regular;@L;Oslashacute;-20.0
Regular;@L;Otilde;-20.0
Regular;@L;Q;-20.0
Regular;@L;Sacute;-30.0
Regular;@L;Scaron;-30.0
Regular;@L;Scedilla;-30.0
Regular;@L;Scircumflex;-30.0
Regular;@L;Scommaaccent;-30.0
Regular;@L;Tbar;-30.0
Regular;@L;Tcaron;-30.0
Regular;@L;Tcedilla;-30.0
Regular;@L;Tcommaaccent;-30.0
Regular;@L;Te-cy;-30.0
Regular;@L;Tshe-cy;-30.0
Regular;@L;Uacute;-25.0
Regular;@L;Ubreve;-25.0
Regular;@L;Ucircumflex;-25.0
Regular;@L;Udieresis;-25.0
Regular;@L;Ugrave;-25.0
Regular;@L;Uhungarumlaut;-25.0
Regular;@L;Umacron;-25.0
Regular;@L;Uogonek;-25.0
Regular;@L;Uring;-25.0
Regular;@L;Ustraitstroke-cy;-60.0
Regular;@L;Utilde;-25.0
Regular;@L;W;-50.0
Regular;@L;Wacute;-50.0
Regular;@L;Wcircumflex;-50.0
Regular;@L;Wdieresis;-50.0
Regular;@L;Wgrave;-50.0
Regular;@L;Yacute;-60.0
Regular;@L;Ycircumflex;-60.0
Regular;@L;Ydieresis;-60.0
Regular;@L;Ygrave;-60.0
Regular;@L;Zacute;-20.0
Regular;@L;Zcaron;-20.0
Regular;@L;Zdotaccent;-20.0
Regular;@S;@A;-40.0
Regular;@S;A-cy;-40.0
Regular;@S;AE;-40.0
Regular;@S;AEacute;-40.0
Regular;@S;Aacute;-40.0
Regular;@S;Abreve;-40.0
Regular;@S;Acircumflex;-40.0
Regular;@S;Adieresis;-40.0
Regular;@S;Agrave;-40.0
Regular;@S;Amacron;-40.0
Regular;@S;Aogonek;-40.0
Regular;@S;Aring;-40.0
Regular;@S;Aringacute;-40.0
Regular;@S;Atilde;-40.0
Regular;@U;@A;-50.0
Regular;@U;@V;-30.0
Regular;@U;@X;-30.0
Regular;@U;@Y;-20.0
Regular;@U;@uni0423;-10.0
Regular;@U;A-cy;-50.0
Regular;@U;AE;-50.0
Regular;@U;AEacute;-50.0
Regular;@U;Aacute;-50.0
Regular;@U;Abreve;-50.0
Regular;@U;Acircumflex;-50.0
Regular;@U;Adieresis;-50.0
Regular;@U;Agrave;-50.0
Regular;@U;Amacron;-50.0
Regular;@U;Aogonek;-50.0
